"VAR","Variable","UNIT","Measure","COU","Country","YEA","Year","Value","Flag Codes","Flags"
"CICDREPS","Diseases of the respiratory system","NBFEMEPF","Number of female deaths","DEU","Germany","2008","2008",28302,,
"CICDREPS","Diseases of the respiratory system","NBFEMEPF","Number of female deaths","DEU","Germany","2009","2009",30325,,
"CICDREPS","Diseases of the respiratory system","NBFEMEPF","Number of female deaths","DEU","Germany","2010","2010",28506,,
"CICDREPS","Diseases of the respiratory system","NBFEMEPF","Number of female deaths","DEU","Germany","2011","2011",27988,,
"CICDREPS","Diseases of the respiratory system","NBFEMEPF","Number of female deaths","DEU","Germany","2012","2012",28225,,
"CICDREPS","Diseases of the respiratory system","NBFEMEPF","Number of female deaths","DEU","Germany","2013","2013",30487,,
"CICDREPS","Diseases of the respiratory system","NBFEMEPF","Number of female deaths","DEU","Germany","2014","2014",26860,,
"CICDREPS","Diseases of the respiratory system","NBFEMEPF","Number of female deaths","DEU","Germany","2015","2015",31700,,
"CICDREPS","Diseases of the respiratory system","NBFEMEPF","Number of female deaths","DEU","Germany","2016","2016",29509,,
"CICDINPN","Influenza","NBFEMEPF","Number of female deaths","DEU","Germany","2000","2000",181,,
"CICDINPN","Influenza","NBFEMEPF","Number of female deaths","DEU","Germany","2001","2001",41,,
"CICDINPN","Influenza","NBFEMEPF","Number of female deaths","DEU","Germany","2002","2002",70,,
"CICDINPN","Influenza","NBFEMEPF","Number of female deaths","DEU","Germany","2003","2003",201,,
"CICDINPN","Influenza","NBFEMEPF","Number of female deaths","DEU","Germany","2004","2004",73,,
"CICDINPN","Influenza","NBFEMEPF","Number of female deaths","DEU","Germany","2005","2005",198,,
"CICDINPN","Influenza","NBFEMEPF","Number of female deaths","DEU","Germany","2006","2006",42,,
"CICDINPN","Influenza","NBFEMEPF","Number of female deaths","DEU","Germany","2007","2007",63,,
"CICDINPN","Influenza","NBFEMEPF","Number of female deaths","DEU","Germany","2008","2008",63,,
"CICDINPN","Influenza","NBFEMEPF","Number of female deaths","DEU","Germany","2009","2009",88,,
"CICDINPN","Influenza","NBFEMEPF","Number of female deaths","DEU","Germany","2010","2010",27,,
"CICDINPN","Influenza","NBFEMEPF","Number of female deaths","DEU","Germany","2011","2011",37,,
"CICDINPN","Influenza","NBFEMEPF","Number of female deaths","DEU","Germany","2012","2012",34,,
"CICDINPN","Influenza","NBFEMEPF","Number of female deaths","DEU","Germany","2013","2013",171,,
"CICDINPN","Influenza","NBFEMEPF","Number of female deaths","DEU","Germany","2014","2014",34,,
"CICDINPN","Influenza","NBFEMEPF","Number of female deaths","DEU","Germany","2015","2015",306,,
"CICDINPN","Influenza","NBFEMEPF","Number of female deaths","DEU","Germany","2016","2016",122,,
"CICDBAEM","Chronic obstructive Pulmonary diseases","NBFEMEPF","Number of female deaths","DEU","Germany","2000","2000",8631,,
"CICDBAEM","Chronic obstructive Pulmonary diseases","NBFEMEPF","Number of female deaths","DEU","Germany","2001","2001",8215,,
"CICDBAEM","Chronic obstructive Pulmonary diseases","NBFEMEPF","Number of female deaths","DEU","Germany","2002","2002",9124,,
"CICDBAEM","Chronic obstructive Pulmonary diseases","NBFEMEPF","Number of female deaths","DEU","Germany","2003","2003",9966,,
"CICDBAEM","Chronic obstructive Pulmonary diseases","NBFEMEPF","Number of female deaths","DEU","Germany","2004","2004",8963,,
"CICDBAEM","Chronic obstructive Pulmonary diseases","NBFEMEPF","Number of female deaths","DEU","Germany","2005","2005",9852,,
"CICDBAEM","Chronic obstructive Pulmonary diseases","NBFEMEPF","Number of female deaths","DEU","Germany","2006","2006",9627,,
"CICDBAEM","Chronic obstructive Pulmonary diseases","NBFEMEPF","Number of female deaths","DEU","Germany","2007","2007",10118,,
"CICDBAEM","Chronic obstructive Pulmonary diseases","NBFEMEPF","Number of female deaths","DEU","Germany","2008","2008",10403,,
"CICDBAEM","Chronic obstructive Pulmonary diseases","NBFEMEPF","Number of female deaths","DEU","Germany","2009","2009",11827,,
"CICDBAEM","Chronic obstructive Pulmonary diseases","NBFEMEPF","Number of female deaths","DEU","Germany","2010","2010",12001,,
"CICDBAEM","Chronic obstructive Pulmonary diseases","NBFEMEPF","Number of female deaths","DEU","Germany","2011","2011",12047,,
"CICDBAEM","Chronic obstructive Pulmonary diseases","NBFEMEPF","Number of female deaths","DEU","Germany","2012","2012",12574,,
"CICDBAEM","Chronic obstructive Pulmonary diseases","NBFEMEPF","Number of female deaths","DEU","Germany","2013","2013",13979,,
"CICDBAEM","Chronic obstructive Pulmonary diseases","NBFEMEPF","Number of female deaths","DEU","Germany","2014","2014",12780,,
"CICDBAEM","Chronic obstructive Pulmonary diseases","NBFEMEPF","Number of female deaths","DEU","Germany","2015","2015",15142,,
"CICDBAEM","Chronic obstructive Pulmonary diseases","NBFEMEPF","Number of female deaths","DEU","Germany","2016","2016",14372,,
"CICDDIGE","Diseases of the digestive system","NBFEMEPF","Number of female deaths","DEU","Germany","2000","2000",19704,,
"CICDDIGE","Diseases of the digestive system","NBFEMEPF","Number of female deaths","DEU","Germany","2001","2001",20182,,
"CICDDIGE","Diseases of the digestive system","NBFEMEPF","Number of female deaths","DEU","Germany","2002","2002",20672,,
"CICDDIGE","Diseases of the digestive system","NBFEMEPF","Number of female deaths","DEU","Germany","2003","2003",20894,,
"CICDDIGE","Diseases of the digestive system","NBFEMEPF","Number of female deaths","DEU","Germany","2004","2004",20909,,
"CICDDIGE","Diseases of the digestive system","NBFEMEPF","Number of female deaths","DEU","Germany","2005","2005",21418,,
"CICDDIGE","Diseases of the digestive system","NBFEMEPF","Number of female deaths","DEU","Germany","2006","2006",21820,,
"CICDDIGE","Diseases of the digestive system","NBFEMEPF","Number of female deaths","DEU","Germany","2007","2007",21134,,
"CICDDIGE","Diseases of the digestive system","NBFEMEPF","Number of female deaths","DEU","Germany","2008","2008",22351,,
"CICDDIGE","Diseases of the digestive system","NBFEMEPF","Number of female deaths","DEU","Germany","2009","2009",21349,,
"CICDDIGE","Diseases of the digestive system","NBFEMEPF","Number of female deaths","DEU","Germany","2010","2010",21511,,
"CICDDIGE","Diseases of the digestive system","NBFEMEPF","Number of female deaths","DEU","Germany","2011","2011",19959,,
"CICDDIGE","Diseases of the digestive system","NBFEMEPF","Number of female deaths","DEU","Germany","2012","2012",19646,,
"CICDDIGE","Diseases of the digestive system","NBFEMEPF","Number of female deaths","DEU","Germany","2013","2013",19548,,
"CICDDIGE","Diseases of the digestive system","NBFEMEPF","Number of female deaths","DEU","Germany","2014","2014",18544,,
"CICDDIGE","Diseases of the digestive system","NBFEMEPF","Number of female deaths","DEU","Germany","2015","2015",19155,,
"CICDDIGE","Diseases of the digestive system","NBFEMEPF","Number of female deaths","DEU","Germany","2016","2016",19251,,
"CICDCIRR","Chronic liver diseases and cirrhosis","NBFEMEPF","Number of female deaths","DEU","Germany","2000","2000",5703,,
"CICDCIRR","Chronic liver diseases and cirrhosis","NBFEMEPF","Number of female deaths","DEU","Germany","2001","2001",5719,,
"CICDCIRR","Chronic liver diseases and cirrhosis","NBFEMEPF","Number of female deaths","DEU","Germany","2002","2002",5677,,
"CICDCIRR","Chronic liver diseases and cirrhosis","NBFEMEPF","Number of female deaths","DEU","Germany","2003","2003",5546,,
"CICDCIRR","Chronic liver diseases and cirrhosis","NBFEMEPF","Number of female deaths","DEU","Germany","2004","2004",5161,,
"CICDCIRR","Chronic liver diseases and cirrhosis","NBFEMEPF","Number of female deaths","DEU","Germany","2005","2005",5081,,
"CICDCIRR","Chronic liver diseases and cirrhosis","NBFEMEPF","Number of female deaths","DEU","Germany","2006","2006",5017,,
"CICDCIRR","Chronic liver diseases and cirrhosis","NBFEMEPF","Number of female deaths","DEU","Germany","2007","2007",4645,,
"CICDCIRR","Chronic liver diseases and cirrhosis","NBFEMEPF","Number of female deaths","DEU","Germany","2008","2008",4836,,
"CICDCIRR","Chronic liver diseases and cirrhosis","NBFEMEPF","Number of female deaths","DEU","Germany","2009","2009",4691,,
"CICDCIRR","Chronic liver diseases and cirrhosis","NBFEMEPF","Number of female deaths","DEU","Germany","2010","2010",4772,,
"CICDCIRR","Chronic liver diseases and cirrhosis","NBFEMEPF","Number of female deaths","DEU","Germany","2011","2011",4689,,
"CICDCIRR","Chronic liver diseases and cirrhosis","NBFEMEPF","Number of female deaths","DEU","Germany","2012","2012",4517,,
"CICDCIRR","Chronic liver diseases and cirrhosis","NBFEMEPF","Number of female deaths","DEU","Germany","2013","2013",4700,,
"CICDCIRR","Chronic liver diseases and cirrhosis","NBFEMEPF","Number of female deaths","DEU","Germany","2014","2014",4554,,
"CICDCIRR","Chronic liver diseases and cirrhosis","NBFEMEPF","Number of female deaths","DEU","Germany","2015","2015",4585,,
"CICDCIRR","Chronic liver diseases and cirrhosis","NBFEMEPF","Number of female deaths","DEU","Germany","2016","2016",4749,,
"CICDPEAU","Diseases of the skin and subcutaneous tissue","NBFEMEPF","Number of female deaths","DEU","Germany","2000","2000",337,,
"CICDPEAU","Diseases of the skin and subcutaneous tissue","NBFEMEPF","Number of female deaths","DEU","Germany","2001","2001",312,,
"CICDPEAU","Diseases of the skin and subcutaneous tissue","NBFEMEPF","Number of female deaths","DEU","Germany","2002","2002",328,,
"CICDPEAU","Diseases of the skin and subcutaneous tissue","NBFEMEPF","Number of female deaths","DEU","Germany","2003","2003",368,,
"CICDPEAU","Diseases of the skin and subcutaneous tissue","NBFEMEPF","Number of female deaths","DEU","Germany","2004","2004",417,,
"CICDPEAU","Diseases of the skin and subcutaneous tissue","NBFEMEPF","Number of female deaths","DEU","Germany","2005","2005",424,,
"CICDPEAU","Diseases of the skin and subcutaneous tissue","NBFEMEPF","Number of female deaths","DEU","Germany","2006","2006",470,,
"CICDPEAU","Diseases of the skin and subcutaneous tissue","NBFEMEPF","Number of female deaths","DEU","Germany","2007","2007",547,,
"CICDPEAU","Diseases of the skin and subcutaneous tissue","NBFEMEPF","Number of female deaths","DEU","Germany","2008","2008",662,,
"CICDPEAU","Diseases of the skin and subcutaneous tissue","NBFEMEPF","Number of female deaths","DEU","Germany","2009","2009",697,,
"CICDPEAU","Diseases of the skin and subcutaneous tissue","NBFEMEPF","Number of female deaths","DEU","Germany","2010","2010",767,,
"CICDPEAU","Diseases of the skin and subcutaneous tissue","NBFEMEPF","Number of female deaths","DEU","Germany","2011","2011",780,,
"CICDPEAU","Diseases of the skin and subcutaneous tissue","NBFEMEPF","Number of female deaths","DEU","Germany","2012","2012",789,,
"CICDPEAU","Diseases of the skin and subcutaneous tissue","NBFEMEPF","Number of female deaths","DEU","Germany","2013","2013",921,,
"CICDPEAU","Diseases of the skin and subcutaneous tissue","NBFEMEPF","Number of female deaths","DEU","Germany","2014","2014",905,,
"CICDPEAU","Diseases of the skin and subcutaneous tissue","NBFEMEPF","Number of female deaths","DEU","Germany","2015","2015",896,,
"CICDPEAU","Diseases of the skin and subcutaneous tissue","NBFEMEPF","Number of female deaths","DEU","Germany","2016","2016",1002,,
"CICDOSTE","Diseases of the musculoskeletal system and connective tissue","NBFEMEPF","Number of female deaths","DEU","Germany","2000","2000",1286,,
"CICDOSTE","Diseases of the musculoskeletal system and connective tissue","NBFEMEPF","Number of female deaths","DEU","Germany","2001","2001",1331,,
"CICDOSTE","Diseases of the musculoskeletal system and connective tissue","NBFEMEPF","Number of female deaths","DEU","Germany","2002","2002",1338,,
"CICDOSTE","Diseases of the musculoskeletal system and connective tissue","NBFEMEPF","Number of female deaths","DEU","Germany","2003","2003",1360,,
"CICDOSTE","Diseases of the musculoskeletal system and connective tissue","NBFEMEPF","Number of female deaths","DEU","Germany","2004","2004",1334,,
"CICDOSTE","Diseases of the musculoskeletal system and connective tissue","NBFEMEPF","Number of female deaths","DEU","Germany","2005","2005",1338,,
"CICDOSTE","Diseases of the musculoskeletal system and connective tissue","NBFEMEPF","Number of female deaths","DEU","Germany","2006","2006",1464,,
"CICDOSTE","Diseases of the musculoskeletal system and connective tissue","NBFEMEPF","Number of female deaths","DEU","Germany","2007","2007",1446,,
"CICDOSTE","Diseases of the musculoskeletal system and connective tissue","NBFEMEPF","Number of female deaths","DEU","Germany","2008","2008",1467,,
"CICDOSTE","Diseases of the musculoskeletal system and connective tissue","NBFEMEPF","Number of female deaths","DEU","Germany","2009","2009",1744,,
"CICDOSTE","Diseases of the musculoskeletal system and connective tissue","NBFEMEPF","Number of female deaths","DEU","Germany","2010","2010",1914,,
"CICDOSTE","Diseases of the musculoskeletal system and connective tissue","NBFEMEPF","Number of female deaths","DEU","Germany","2011","2011",2019,,
"CICDOSTE","Diseases of the musculoskeletal system and connective tissue","NBFEMEPF","Number of female deaths","DEU","Germany","2012","2012",2149,,
"CICDOSTE","Diseases of the musculoskeletal system and connective tissue","NBFEMEPF","Number of female deaths","DEU","Germany","2013","2013",2254,,
"CICDOSTE","Diseases of the musculoskeletal system and connective tissue","NBFEMEPF","Number of female deaths","DEU","Germany","2014","2014",2142,,
"CICDOSTE","Diseases of the musculoskeletal system and connective tissue","NBFEMEPF","Number of female deaths","DEU","Germany","2015","2015",2405,,
"CICDOSTE","Diseases of the musculoskeletal system and connective tissue","NBFEMEPF","Number of female deaths","DEU","Germany","2016","2016",2508,,
"CICDGENI","Diseases of the genitourinary system","NBFEMEPF","Number of female deaths","DEU","Germany","2000","2000",6120,,
"CICDGENI","Diseases of the genitourinary system","NBFEMEPF","Number of female deaths","DEU","Germany","2001","2001",6529,,
"CICDGENI","Diseases of the genitourinary system","NBFEMEPF","Number of female deaths","DEU","Germany","2002","2002",7112,,
"CICDGENI","Diseases of the genitourinary system","NBFEMEPF","Number of female deaths","DEU","Germany","2003","2003",7669,,
"CICDGENI","Diseases of the genitourinary system","NBFEMEPF","Number of female deaths","DEU","Germany","2004","2004",7658,,
"CICDGENI","Diseases of the genitourinary system","NBFEMEPF","Number of female deaths","DEU","Germany","2005","2005",8335,,
"CICDGENI","Diseases of the genitourinary system","NBFEMEPF","Number of female deaths","DEU","Germany","2006","2006",8870,,
"CICDGENI","Diseases of the genitourinary system","NBFEMEPF","Number of female deaths","DEU","Germany","2007","2007",9496,,
"CICDGENI","Diseases of the genitourinary system","NBFEMEPF","Number of female deaths","DEU","Germany","2008","2008",10697,,
"CICDGENI","Diseases of the genitourinary system","NBFEMEPF","Number of female deaths","DEU","Germany","2009","2009",10883,,
"CICDGENI","Diseases of the genitourinary system","NBFEMEPF","Number of female deaths","DEU","Germany","2010","2010",11327,,
"CICDGENI","Diseases of the genitourinary system","NBFEMEPF","Number of female deaths","DEU","Germany","2011","2011",11259,,
"CICDGENI","Diseases of the genitourinary system","NBFEMEPF","Number of female deaths","DEU","Germany","2012","2012",11743,,
"CICDGENI","Diseases of the genitourinary system","NBFEMEPF","Number of female deaths","DEU","Germany","2013","2013",12425,,
"CICDGENI","Diseases of the genitourinary system","NBFEMEPF","Number of female deaths","DEU","Germany","2014","2014",12468,,
"CICDGENI","Diseases of the genitourinary system","NBFEMEPF","Number of female deaths","DEU","Germany","2015","2015",14035,,
